State,Year,Period,Monetary_4
FL,2012,M10,100.482
FL,2012,M11,100.591
FL,2012,M12,100.664
FL,2013,M01,100.871
FL,2013,M02,100.992
FL,2013,M03,101.085
FL,2013,M04,101.163
FL,2013,M05,101.272
FL,2013,M06,101.438
FL,2013,M07,101.567
FL,2013,M08,101.685
FL,2013,M09,101.799
FL,2013,M10,102.015
FL,2013,M11,102.194
FL,2013,M12,102.333
FL,2014,M01,102.426
FL,2014,M02,102.489
FL,2014,M03,102.684
FL,2014,M04,102.879
FL,2014,M05,103.061
FL,2014,M06,103.18
FL,2014,M07,103.369
FL,2014,M08,103.408
FL,2014,M09,103.536
FL,2014,M10,103.629
FL,2014,M11,103.74
FL,2014,M12,103.837
FL,2015,M01,103.816
FL,2015,M02,103.92
FL,2015,M03,104.08
FL,2015,M04,104.256
FL,2015,M05,104.385
FL,2015,M06,104.511
FL,2015,M07,104.603
FL,2015,M08,104.679
FL,2015,M09,104.814
FL,2015,M10,104.829
FL,2015,M11,104.94
FL,2015,M12,105.009
FL,2016,M01,105.204
FL,2016,M02,105.369
FL,2016,M03,105.521
FL,2016,M04,105.786
FL,2016,M05,105.948
FL,2016,M06,106.077
FL,2016,M07,106.257
FL,2016,M08,106.456
FL,2016,M09,106.579
FL,2016,M10,106.737
FL,2016,M11,106.789
FL,2016,M12,106.929
FL,2017,M01,107.205
FL,2017,M02,107.414
FL,2017,M03,107.364
FL,2017,M04,107.62
FL,2017,M05,107.719
FL,2017,M06,107.876
FL,2017,M07,107.941
FL,2017,M08,108.074
FL,2017,M09,108.215
FL,2017,M10,108.499
FL,2017,M11,108.582
FL,2017,M12,108.742
FL,2018,M01,109.08
FL,2018,M02,109.311
FL,2018,M03,109.562
FL,2018,M04,109.75
FL,2018,M05,109.956
FL,2018,M06,110.073
FL,2018,M07,110.219
FL,2018,M08,110.246
FL,2018,M09,110.476
FL,2018,M10,110.626
FL,2018,M11,110.831
FL,2018,M12,111.009
FL,2019,M01,111.134
FL,2019,M02,111.207
FL,2019,M03,111.35
FL,2019,M04,111.65
FL,2019,M05,111.773
FL,2019,M06,112
FL,2019,M07,112.157
FL,2019,M08,112.27
FL,2019,M09,112.339
FL,2019,M10,112.496
FL,2019,M11,112.524
FL,2019,M12,112.772
FL,2020,M01,113.008
FL,2020,M02,113.206
FL,2020,M03,113.143
FL,2020,M04,112.668
FL,2020,M05,112.819
FL,2020,M06,113.051
FL,2020,M07,113.425
FL,2020,M08,113.782
FL,2020,M09,113.979
FL,2020,M10,114.017
FL,2020,M11,114.048
FL,2020,M12,114.422
FL,2021,M01,114.782
FL,2021,M02,114.975
FL,2021,M03,115.457
FL,2021,M04,116.186
FL,2021,M05,116.787
FL,2021,M06,117.349
FL,2021,M07,117.811
FL,2021,M08,118.199
FL,2021,M09,118.446
FL,2021,M10,118.929
FL,2021,M11,119.543
FL,2021,M12,120.193
FL,2022,M01,120.761
FL,2022,M02,121.205
FL,2022,M03,121.651
FL,2022,M04,122.03
FL,2022,M05,122.488
FL,2022,M06,123.258
FL,2022,M07,123.352
FL,2022,M08,124.031
FL,2022,M09,124.607
FL,2022,M10,124.987
FL,2022,M11,125.258
FL,2022,M12,125.727
GA,2012,M01,99.288
GA,2012,M02,99.426
GA,2012,M03,99.595
GA,2012,M04,99.746
GA,2012,M05,99.847
GA,2012,M06,99.95
GA,2012,M07,100.053
GA,2012,M08,100.116
GA,2012,M09,100.24
GA,2012,M10,100.482
GA,2012,M11,100.591
GA,2012,M12,100.664
GA,2013,M01,100.871
GA,2013,M02,100.992
GA,2013,M03,101.085
GA,2013,M04,101.163
GA,2013,M05,101.272
GA,2013,M06,101.438
GA,2013,M07,101.567
GA,2013,M08,101.685
GA,2013,M09,101.799
GA,2013,M10,102.015
GA,2013,M11,102.194
GA,2013,M12,102.333
GA,2014,M01,102.426
GA,2014,M02,102.489
GA,2014,M03,102.684
GA,2014,M04,102.879
GA,2014,M05,103.061
GA,2014,M06,103.18
GA,2014,M07,103.369
GA,2014,M08,103.408
GA,2014,M09,103.536
GA,2014,M10,103.629
GA,2014,M11,103.74
GA,2014,M12,103.837
GA,2015,M01,103.816
GA,2015,M02,103.92
GA,2015,M03,104.08
GA,2015,M04,104.256
GA,2015,M05,104.385
GA,2015,M06,104.511
GA,2015,M07,104.603
GA,2015,M08,104.679
GA,2015,M09,104.814
GA,2015,M10,104.829
GA,2015,M11,104.94
GA,2015,M12,105.009
GA,2016,M01,105.204
GA,2016,M02,105.369
GA,2016,M03,105.521
GA,2016,M04,105.786
GA,2016,M05,105.948
GA,2016,M06,106.077
GA,2016,M07,106.257
GA,2016,M08,106.456
GA,2016,M09,106.579
GA,2016,M10,106.737
GA,2016,M11,106.789
GA,2016,M12,106.929
GA,2017,M01,107.205
GA,2017,M02,107.414
GA,2017,M03,107.364
GA,2017,M04,107.62
GA,2017,M05,107.719
GA,2017,M06,107.876
GA,2017,M07,107.941
GA,2017,M08,108.074
GA,2017,M09,108.215
GA,2017,M10,108.499
GA,2017,M11,108.582
GA,2017,M12,108.742
GA,2018,M01,109.08
GA,2018,M02,109.311
GA,2018,M03,109.562
GA,2018,M04,109.75
GA,2018,M05,109.956
GA,2018,M06,110.073
GA,2018,M07,110.219
GA,2018,M08,110.246
GA,2018,M09,110.476
GA,2018,M10,110.626
GA,2018,M11,110.831
GA,2018,M12,111.009
GA,2019,M01,111.134
GA,2019,M02,111.207
GA,2019,M03,111.35
GA,2019,M04,111.65
GA,2019,M05,111.773
GA,2019,M06,112
GA,2019,M07,112.157
GA,2019,M08,112.27
GA,2019,M09,112.339
GA,2019,M10,112.496
GA,2019,M11,112.524
GA,2019,M12,112.772
GA,2020,M01,113.008
GA,2020,M02,113.206
GA,2020,M03,113.143
GA,2020,M04,112.668
GA,2020,M05,112.819
GA,2020,M06,113.051
GA,2020,M07,113.425
GA,2020,M08,113.782
GA,2020,M09,113.979
GA,2020,M10,114.017
GA,2020,M11,114.048
GA,2020,M12,114.422
GA,2021,M01,114.782
GA,2021,M02,114.975
GA,2021,M03,115.457
GA,2021,M04,116.186
GA,2021,M05,116.787
GA,2021,M06,117.349
GA,2021,M07,117.811
GA,2021,M08,118.199
GA,2021,M09,118.446
GA,2021,M10,118.929
GA,2021,M11,119.543
GA,2021,M12,120.193
GA,2022,M01,120.761
GA,2022,M02,121.205
GA,2022,M03,121.651
GA,2022,M04,122.03
GA,2022,M05,122.488
GA,2022,M06,123.258
GA,2022,M07,123.352
GA,2022,M08,124.031
GA,2022,M09,124.607
GA,2022,M10,124.987
GA,2022,M11,125.258
GA,2022,M12,125.727
HI,2012,M01,99.288
HI,2012,M02,99.426
HI,2012,M03,99.595
HI,2012,M04,99.746
HI,2012,M05,99.847
HI,2012,M06,99.95
HI,2012,M07,100.053
HI,2012,M08,100.116
HI,2012,M09,100.24
HI,2012,M10,100.482
HI,2012,M11,100.591
HI,2012,M12,100.664
HI,2013,M01,100.871
HI,2013,M02,100.992
HI,2013,M03,101.085
HI,2013,M04,101.163
HI,2013,M05,101.272
HI,2013,M06,101.438
HI,2013,M07,101.567
HI,2013,M08,101.685
HI,2013,M09,101.799
HI,2013,M10,102.015
HI,2013,M11,102.194
HI,2013,M12,102.333
HI,2014,M01,102.426
HI,2014,M02,102.489
HI,2014,M03,102.684
HI,2014,M04,102.879
HI,2014,M05,103.061
HI,2014,M06,103.18
HI,2014,M07,103.369
HI,2014,M08,103.408
HI,2014,M09,103.536
HI,2014,M10,103.629
HI,2014,M11,103.74
HI,2014,M12,103.837
HI,2015,M01,103.816
HI,2015,M02,103.92
HI,2015,M03,104.08
HI,2015,M04,104.256
HI,2015,M05,104.385
HI,2015,M06,104.511
HI,2015,M07,104.603
HI,2015,M08,104.679
HI,2015,M09,104.814
HI,2015,M10,104.829
HI,2015,M11,104.94
HI,2015,M12,105.009
HI,2016,M01,105.204
HI,2016,M02,105.369
HI,2016,M03,105.521
HI,2016,M04,105.786
HI,2016,M05,105.948
HI,2016,M06,106.077
HI,2016,M07,106.257
HI,2016,M08,106.456
HI,2016,M09,106.579
HI,2016,M10,106.737
HI,2016,M11,106.789
HI,2016,M12,106.929
HI,2017,M01,107.205
HI,2017,M02,107.414
HI,2017,M03,107.364
HI,2017,M04,107.62
HI,2017,M05,107.719
HI,2017,M06,107.876
HI,2017,M07,107.941
HI,2017,M08,108.074
HI,2017,M09,108.215
HI,2017,M10,108.499
HI,2017,M11,108.582
HI,2017,M12,108.742
HI,2018,M01,109.08
HI,2018,M02,109.311
HI,2018,M03,109.562
HI,2018,M04,109.75
HI,2018,M05,109.956
HI,2018,M06,110.073
HI,2018,M07,110.219
HI,2018,M08,110.246
HI,2018,M09,110.476
HI,2018,M10,110.626
HI,2018,M11,110.831
HI,2018,M12,111.009
HI,2019,M01,111.134
HI,2019,M02,111.207
HI,2019,M03,111.35
HI,2019,M04,111.65
HI,2019,M05,111.773
HI,2019,M06,112
HI,2019,M07,112.157
HI,2019,M08,112.27
HI,2019,M09,112.339
HI,2019,M10,112.496
HI,2019,M11,112.524
HI,2019,M12,112.772
HI,2020,M01,113.008
HI,2020,M02,113.206
HI,2020,M03,113.143
HI,2020,M04,112.668
HI,2020,M05,112.819
HI,2020,M06,113.051
HI,2020,M07,113.425
HI,2020,M08,113.782
HI,2020,M09,113.979
HI,2020,M10,114.017
HI,2020,M11,114.048
HI,2020,M12,114.422
HI,2021,M01,114.782
HI,2021,M02,114.975
HI,2021,M03,115.457
HI,2021,M04,116.186
HI,2021,M05,116.787
HI,2021,M06,117.349
HI,2021,M07,117.811
HI,2021,M08,118.199
HI,2021,M09,118.446
HI,2021,M10,118.929
HI,2021,M11,119.543
HI,2021,M12,120.193
HI,2022,M01,120.761
HI,2022,M02,121.205
HI,2022,M03,121.651
HI,2022,M04,122.03
HI,2022,M05,122.488
HI,2022,M06,123.258
HI,2022,M07,123.352
HI,2022,M08,124.031
HI,2022,M09,124.607
HI,2022,M10,124.987
HI,2022,M11,125.258
HI,2022,M12,125.727
IA,2012,M01,99.288
IA,2012,M02,99.426
IA,2012,M03,99.595
IA,2012,M04,99.746
IA,2012,M05,99.847
IA,2012,M06,99.95
IA,2012,M07,100.053
IA,2012,M08,100.116
IA,2012,M09,100.24
IA,2012,M10,100.482
IA,2012,M11,100.591
IA,2012,M12,100.664
IA,2013,M01,100.871
IA,2013,M02,100.992
IA,2013,M03,101.085
IA,2013,M04,101.163
IA,2013,M05,101.272
IA,2013,M06,101.438
IA,2013,M07,101.567
IA,2013,M08,101.685
IA,2013,M09,101.799
IA,2013,M10,102.015
IA,2013,M11,102.194
IA,2013,M12,102.333
IA,2014,M01,102.426
IA,2014,M02,102.489
IA,2014,M03,102.684
IA,2014,M04,102.879
IA,2014,M05,103.061
IA,2014,M06,103.18
IA,2014,M07,103.369
IA,2014,M08,103.408
IA,2014,M09,103.536
IA,2014,M10,103.629
IA,2014,M11,103.74
IA,2014,M12,103.837
IA,2015,M01,103.816
IA,2015,M02,103.92
IA,2015,M03,104.08
IA,2015,M04,104.256
IA,2015,M05,104.385
IA,2015,M06,104.511
IA,2015,M07,104.603
IA,2015,M08,104.679
IA,2015,M09,104.814
IA,2015,M10,104.829
IA,2015,M11,104.94
IA,2015,M12,105.009
IA,2016,M01,105.204
IA,2016,M02,105.369
IA,2016,M03,105.521
IA,2016,M04,105.786
IA,2016,M05,105.948
IA,2016,M06,106.077
IA,2016,M07,106.257
IA,2016,M08,106.456
IA,2016,M09,106.579
IA,2016,M10,106.737
IA,2016,M11,106.789
IA,2016,M12,106.929
IA,2017,M01,107.205
IA,2017,M02,107.414
IA,2017,M03,107.364
IA,2017,M04,107.62
IA,2017,M05,107.719
IA,2017,M06,107.876
IA,2017,M07,107.941
IA,2017,M08,108.074
IA,2017,M09,108.215
IA,2017,M10,108.499
IA,2017,M11,108.582
IA,2017,M12,108.742
IA,2018,M01,109.08
IA,2018,M02,109.311
IA,2018,M03,109.562
IA,2018,M04,109.75
IA,2018,M05,109.956
IA,2018,M06,110.073
IA,2018,M07,110.219
IA,2018,M08,110.246
IA,2018,M09,110.476
IA,2018,M10,110.626
IA,2018,M11,110.831
IA,2018,M12,111.009
IA,2019,M01,111.134
IA,2019,M02,111.207
IA,2019,M03,111.35
IA,2019,M04,111.65
IA,2019,M05,111.773
IA,2019,M06,112
IA,2019,M07,112.157
IA,2019,M08,112.27
IA,2019,M09,112.339
IA,2019,M10,112.496
IA,2019,M11,112.524
IA,2019,M12,112.772
IA,2020,M01,113.008
IA,2020,M02,113.206
IA,2020,M03,113.143
IA,2020,M04,112.668
IA,2020,M05,112.819
IA,2020,M06,113.051
IA,2020,M07,113.425
IA,2020,M08,113.782
IA,2020,M09,113.979
IA,2020,M10,114.017
IA,2020,M11,114.048
IA,2020,M12,114.422
IA,2021,M01,114.782
IA,2021,M02,114.975
IA,2021,M03,115.457
IA,2021,M04,116.186
IA,2021,M05,116.787
IA,2021,M06,117.349
IA,2021,M07,117.811
IA,2021,M08,118.199
IA,2021,M09,118.446
IA,2021,M10,118.929
IA,2021,M11,119.543
IA,2021,M12,120.193
IA,2022,M01,120.761
IA,2022,M02,121.205
IA,2022,M03,121.651
IA,2022,M04,122.03
IA,2022,M05,122.488
IA,2022,M06,123.258
IA,2022,M07,123.352
IA,2022,M08,124.031
IA,2022,M09,124.607
IA,2022,M10,124.987
IA,2022,M11,125.258
IA,2022,M12,125.727
ID,2012,M01,99.288
ID,2012,M02,99.426
ID,2012,M03,99.595
ID,2012,M04,99.746
ID,2012,M05,99.847
ID,2012,M06,99.95
ID,2012,M07,100.053
ID,2012,M08,100.116
ID,2012,M09,100.24
ID,2012,M10,100.482
ID,2012,M11,100.591
ID,2012,M12,100.664
ID,2013,M01,100.871
ID,2013,M02,100.992
ID,2013,M03,101.085
ID,2013,M04,101.163
ID,2013,M05,101.272
ID,2013,M06,101.438
ID,2013,M07,101.567
ID,2013,M08,101.685
ID,2013,M09,101.799
ID,2013,M10,102.015
ID,2013,M11,102.194
ID,2013,M12,102.333
ID,2014,M01,102.426
ID,2014,M02,102.489
ID,2014,M03,102.684
ID,2014,M04,102.879
ID,2014,M05,103.061
ID,2014,M06,103.18
ID,2014,M07,103.369
ID,2014,M08,103.408
ID,2014,M09,103.536
ID,2014,M10,103.629
ID,2014,M11,103.74
ID,2014,M12,103.837
ID,2015,M01,103.816
ID,2015,M02,103.92
ID,2015,M03,104.08
ID,2015,M04,104.256
ID,2015,M05,104.385
ID,2015,M06,104.511
ID,2015,M07,104.603
ID,2015,M08,104.679
ID,2015,M09,104.814
ID,2015,M10,104.829
ID,2015,M11,104.94
ID,2015,M12,105.009
ID,2016,M01,105.204
ID,2016,M02,105.369
ID,2016,M03,105.521
ID,2016,M04,105.786
ID,2016,M05,105.948
ID,2016,M06,106.077
ID,2016,M07,106.257
ID,2016,M08,106.456
ID,2016,M09,106.579
ID,2016,M10,106.737
ID,2016,M11,106.789
ID,2016,M12,106.929
ID,2017,M01,107.205
ID,2017,M02,107.414
ID,2017,M03,107.364
ID,2017,M04,107.62
ID,2017,M05,107.719
ID,2017,M06,107.876
ID,2017,M07,107.941
ID,2017,M08,108.074
ID,2017,M09,108.215
ID,2017,M10,108.499
ID,2017,M11,108.582
ID,2017,M12,108.742
ID,2018,M01,109.08
ID,2018,M02,109.311
ID,2018,M03,109.562
ID,2018,M04,109.75
ID,2018,M05,109.956
ID,2018,M06,110.073
ID,2018,M07,110.219
ID,2018,M08,110.246
ID,2018,M09,110.476
ID,2018,M10,110.626
ID,2018,M11,110.831
ID,2018,M12,111.009
ID,2019,M01,111.134
ID,2019,M02,111.207
ID,2019,M03,111.35
ID,2019,M04,111.65
ID,2019,M05,111.773
ID,2019,M06,112
ID,2019,M07,112.157
ID,2019,M08,112.27
ID,2019,M09,112.339
ID,2019,M10,112.496
ID,2019,M11,112.524
ID,2019,M12,112.772
ID,2020,M01,113.008
ID,2020,M02,113.206
ID,2020,M03,113.143
ID,2020,M04,112.668
ID,2020,M05,112.819
ID,2020,M06,113.051
ID,2020,M07,113.425
ID,2020,M08,113.782
ID,2020,M09,113.979
ID,2020,M10,114.017
ID,2020,M11,114.048
ID,2020,M12,114.422
ID,2021,M01,114.782
ID,2021,M02,114.975
ID,2021,M03,115.457
ID,2021,M04,116.186
ID,2021,M05,116.787
ID,2021,M06,117.349
ID,2021,M07,117.811
ID,2021,M08,118.199
ID,2021,M09,118.446
ID,2021,M10,118.929
ID,2021,M11,119.543
ID,2021,M12,120.193
ID,2022,M01,120.761
ID,2022,M02,121.205
ID,2022,M03,121.651
ID,2022,M04,122.03
ID,2022,M05,122.488
ID,2022,M06,123.258
ID,2022,M07,123.352
ID,2022,M08,124.031
ID,2022,M09,124.607
ID,2022,M10,124.987
ID,2022,M11,125.258
ID,2022,M12,125.727
IL,2012,M01,99.288
IL,2012,M02,99.426
IL,2012,M03,99.595
IL,2012,M04,99.746
IL,2012,M05,99.847
IL,2012,M06,99.95
IL,2012,M07,100.053
IL,2012,M08,100.116
IL,2012,M09,100.24
IL,2012,M10,100.482
IL,2012,M11,100.591
IL,2012,M12,100.664
IL,2013,M01,100.871
IL,2013,M02,100.992
IL,2013,M03,101.085
IL,2013,M04,101.163
IL,2013,M05,101.272
IL,2013,M06,101.438
IL,2013,M07,101.567
IL,2013,M08,101.685
IL,2013,M09,101.799
IL,2013,M10,102.015
IL,2013,M11,102.194
IL,2013,M12,102.333
IL,2014,M01,102.426
IL,2014,M02,102.489
IL,2014,M03,102.684
IL,2014,M04,102.879
IL,2014,M05,103.061
IL,2014,M06,103.18
IL,2014,M07,103.369
IL,2014,M08,103.408
IL,2014,M09,103.536
IL,2014,M10,103.629
IL,2014,M11,103.74
IL,2014,M12,103.837
IL,2015,M01,103.816
IL,2015,M02,103.92
IL,2015,M03,104.08
IL,2015,M04,104.256
IL,2015,M05,104.385
IL,2015,M06,104.511
IL,2015,M07,104.603
IL,2015,M08,104.679
IL,2015,M09,104.814
IL,2015,M10,104.829
IL,2015,M11,104.94
IL,2015,M12,105.009
IL,2016,M01,105.204
IL,2016,M02,105.369
IL,2016,M03,105.521
IL,2016,M04,105.786
IL,2016,M05,105.948
IL,2016,M06,106.077
IL,2016,M07,106.257
IL,2016,M08,106.456
IL,2016,M09,106.579
IL,2016,M10,106.737
IL,2016,M11,106.789
IL,2016,M12,106.929
IL,2017,M01,107.205
IL,2017,M02,107.414
IL,2017,M03,107.364
IL,2017,M04,107.62
IL,2017,M05,107.719
IL,2017,M06,107.876
IL,2017,M07,107.941
IL,2017,M08,108.074
IL,2017,M09,108.215
IL,2017,M10,108.499
IL,2017,M11,108.582
IL,2017,M12,108.742
IL,2018,M01,109.08
IL,2018,M02,109.311
IL,2018,M03,109.562
IL,2018,M04,109.75
IL,2018,M05,109.956
IL,2018,M06,110.073
IL,2018,M07,110.219
IL,2018,M08,110.246
IL,2018,M09,110.476
IL,2018,M10,110.626
IL,2018,M11,110.831
IL,2018,M12,111.009
IL,2019,M01,111.134
IL,2019,M02,111.207
IL,2019,M03,111.35
IL,2019,M04,111.65
IL,2019,M05,111.773
IL,2019,M06,112
IL,2019,M07,112.157
IL,2019,M08,112.27
IL,2019,M09,112.339
IL,2019,M10,112.496
IL,2019,M11,112.524
IL,2019,M12,112.772
IL,2020,M01,113.008
IL,2020,M02,113.206
IL,2020,M03,113.143
IL,2020,M04,112.668
IL,2020,M05,112.819
IL,2020,M06,113.051
IL,2020,M07,113.425
IL,2020,M08,113.782
IL,2020,M09,113.979
IL,2020,M10,114.017
IL,2020,M11,114.048
IL,2020,M12,114.422
IL,2021,M01,114.782
IL,2021,M02,114.975
IL,2021,M03,115.457
IL,2021,M04,116.186
IL,2021,M05,116.787
IL,2021,M06,117.349
IL,2021,M07,117.811
IL,2021,M08,118.199
IL,2021,M09,118.446
IL,2021,M10,118.929
IL,2021,M11,119.543
IL,2021,M12,120.193
IL,2022,M01,120.761
IL,2022,M02,121.205
IL,2022,M03,121.651
IL,2022,M04,122.03
IL,2022,M05,122.488
IL,2022,M06,123.258
IL,2022,M07,123.352
IL,2022,M08,124.031
IL,2022,M09,124.607
IL,2022,M10,124.987
IL,2022,M11,125.258
IL,2022,M12,125.727
IN,2012,M01,99.288
IN,2012,M02,99.426
IN,2012,M03,99.595
IN,2012,M04,99.746
IN,2012,M05,99.847
IN,2012,M06,99.95
IN,2012,M07,100.053
IN,2012,M08,100.116
IN,2012,M09,100.24
IN,2012,M10,100.482
IN,2012,M11,100.591
IN,2012,M12,100.664
IN,2013,M01,100.871
IN,2013,M02,100.992
IN,2013,M03,101.085
IN,2013,M04,101.163
IN,2013,M05,101.272
IN,2013,M06,101.438
IN,2013,M07,101.567
IN,2013,M08,101.685
IN,2013,M09,101.799
IN,2013,M10,102.015
IN,2013,M11,102.194
IN,2013,M12,102.333
IN,2014,M01,102.426
IN,2014,M02,102.489
IN,2014,M03,102.684
IN,2014,M04,102.879
IN,2014,M05,103.061
IN,2014,M06,103.18
IN,2014,M07,103.369
IN,2014,M08,103.408
IN,2014,M09,103.536
IN,2014,M10,103.629
IN,2014,M11,103.74
IN,2014,M12,103.837
IN,2015,M01,103.816
IN,2015,M02,103.92
IN,2015,M03,104.08
IN,2015,M04,104.256
IN,2015,M05,104.385
IN,2015,M06,104.511
IN,2015,M07,104.603
IN,2015,M08,104.679
IN,2015,M09,104.814
IN,2015,M10,104.829
IN,2015,M11,104.94
IN,2015,M12,105.009
IN,2016,M01,105.204
IN,2016,M02,105.369
IN,2016,M03,105.521
IN,2016,M04,105.786
IN,2016,M05,105.948
IN,2016,M06,106.077
IN,2016,M07,106.257
IN,2016,M08,106.456
IN,2016,M09,106.579
IN,2016,M10,106.737
IN,2016,M11,106.789
IN,2016,M12,106.929
IN,2017,M01,107.205
IN,2017,M02,107.414
IN,2017,M03,107.364
IN,2017,M04,107.62
IN,2017,M05,107.719
IN,2017,M06,107.876
IN,2017,M07,107.941
IN,2017,M08,108.074
IN,2017,M09,108.215
IN,2017,M10,108.499
IN,2017,M11,108.582
IN,2017,M12,108.742
IN,2018,M01,109.08
IN,2018,M02,109.311
IN,2018,M03,109.562
IN,2018,M04,109.75
IN,2018,M05,109.956
IN,2018,M06,110.073
IN,2018,M07,110.219
IN,2018,M08,110.246
IN,2018,M09,110.476
IN,2018,M10,110.626
IN,2018,M11,110.831
IN,2018,M12,111.009
IN,2019,M01,111.134
IN,2019,M02,111.207
IN,2019,M03,111.35
IN,2019,M04,111.65
IN,2019,M05,111.773
IN,2019,M06,112
IN,2019,M07,112.157
IN,2019,M08,112.27
IN,2019,M09,112.339
IN,2019,M10,112.496
IN,2019,M11,112.524
IN,2019,M12,112.772
IN,2020,M01,113.008
IN,2020,M02,113.206
IN,2020,M03,113.143
IN,2020,M04,112.668
IN,2020,M05,112.819
IN,2020,M06,113.051
IN,2020,M07,113.425
IN,2020,M08,113.782
IN,2020,M09,113.979
IN,2020,M10,114.017
IN,2020,M11,114.048
IN,2020,M12,114.422
IN,2021,M01,114.782
IN,2021,M02,114.975
IN,2021,M03,115.457
IN,2021,M04,116.186
IN,2021,M05,116.787
IN,2021,M06,117.349
IN,2021,M07,117.811
IN,2021,M08,118.199
IN,2021,M09,118.446
IN,2021,M10,118.929
IN,2021,M11,119.543
IN,2021,M12,120.193
IN,2022,M01,120.761
IN,2022,M02,121.205
IN,2022,M03,121.651
IN,2022,M04,122.03
IN,2022,M05,122.488
IN,2022,M06,123.258
IN,2022,M07,123.352
IN,2022,M08,124.031
IN,2022,M09,124.607
IN,2022,M10,124.987
IN,2022,M11,125.258
IN,2022,M12,125.727
KS,2012,M01,99.288
KS,2012,M02,99.426
KS,2012,M03,99.595
KS,2012,M04,99.746
KS,2012,M05,99.847
KS,2012,M06,99.95
KS,2012,M07,100.053
KS,2012,M08,100.116
KS,2012,M09,100.24
KS,2012,M10,100.482
KS,2012,M11,100.591
KS,2012,M12,100.664
KS,2013,M01,100.871
KS,2013,M02,100.992
KS,2013,M03,101.085
KS,2013,M04,101.163
KS,2013,M05,101.272
KS,2013,M06,101.438
KS,2013,M07,101.567
KS,2013,M08,101.685
KS,2013,M09,101.799
KS,2013,M10,102.015
KS,2013,M11,102.194
KS,2013,M12,102.333
KS,2014,M01,102.426
KS,2014,M02,102.489
KS,2014,M03,102.684
KS,2014,M04,102.879
KS,2014,M05,103.061
KS,2014,M06,103.18
KS,2014,M07,103.369
KS,2014,M08,103.408
KS,2014,M09,103.536
KS,2014,M10,103.629
KS,2014,M11,103.74
KS,2014,M12,103.837
KS,2015,M01,103.816
KS,2015,M02,103.92
KS,2015,M03,104.08
KS,2015,M04,104.256
KS,2015,M05,104.385
KS,2015,M06,104.511
KS,2015,M07,104.603
KS,2015,M08,104.679
KS,2015,M09,104.814
KS,2015,M10,104.829
KS,2015,M11,104.94
KS,2015,M12,105.009
KS,2016,M01,105.204
KS,2016,M02,105.369
KS,2016,M03,105.521
KS,2016,M04,105.786
KS,2016,M05,105.948
KS,2016,M06,106.077
KS,2016,M07,106.257
KS,2016,M08,106.456
KS,2016,M09,106.579
KS,2016,M10,106.737
KS,2016,M11,106.789
KS,2016,M12,106.929
KS,2017,M01,107.205
KS,2017,M02,107.414
KS,2017,M03,107.364
KS,2017,M04,107.62
KS,2017,M05,107.719
KS,2017,M06,107.876
KS,2017,M07,107.941
KS,2017,M08,108.074
KS,2017,M09,108.215
KS,2017,M10,108.499
KS,2017,M11,108.582
KS,2017,M12,108.742
KS,2018,M01,109.08
KS,2018,M02,109.311
KS,2018,M03,109.562
KS,2018,M04,109.75
KS,2018,M05,109.956
KS,2018,M06,110.073
KS,2018,M07,110.219
KS,2018,M08,110.246
KS,2018,M09,110.476
KS,2018,M10,110.626
KS,2018,M11,110.831
KS,2018,M12,111.009
KS,2019,M01,111.134
KS,2019,M02,111.207
KS,2019,M03,111.35
KS,2019,M04,111.65
KS,2019,M05,111.773
KS,2019,M06,112
KS,2019,M07,112.157
KS,2019,M08,112.27
KS,2019,M09,112.339
KS,2019,M10,112.496
KS,2019,M11,112.524
KS,2019,M12,112.772
KS,2020,M01,113.008
KS,2020,M02,113.206
KS,2020,M03,113.143
KS,2020,M04,112.668
KS,2020,M05,112.819
KS,2020,M06,113.051
KS,2020,M07,113.425
KS,2020,M08,113.782
KS,2020,M09,113.979
KS,2020,M10,114.017
KS,2020,M11,114.048
KS,2020,M12,114.422
KS,2021,M01,114.782
KS,2021,M02,114.975
KS,2021,M03,115.457
KS,2021,M04,116.186
KS,2021,M05,116.787
KS,2021,M06,117.349
KS,2021,M07,117.811
KS,2021,M08,118.199
KS,2021,M09,118.446
KS,2021,M10,118.929
KS,2021,M11,119.543
KS,2021,M12,120.193
KS,2022,M01,120.761
KS,2022,M02,121.205
KS,2022,M03,121.651
KS,2022,M04,122.03
KS,2022,M05,122.488
KS,2022,M06,123.258
KS,2022,M07,123.352
KS,2022,M08,124.031
KS,2022,M09,124.607
KS,2022,M10,124.987
KS,2022,M11,125.258
KS,2022,M12,125.727
KY,2012,M01,99.288
KY,2012,M02,99.426
KY,2012,M03,99.595
KY,2012,M04,99.746
KY,2012,M05,99.847
KY,2012,M06,99.95
KY,2012,M07,100.053
KY,2012,M08,100.116
KY,2012,M09,100.24
KY,2012,M10,100.482
KY,2012,M11,100.591
KY,2012,M12,100.664
KY,2013,M01,100.871
KY,2013,M02,100.992
KY,2013,M03,101.085
KY,2013,M04,101.163
KY,2013,M05,101.272
KY,2013,M06,101.438
KY,2013,M07,101.567
KY,2013,M08,101.685
KY,2013,M09,101.799
KY,2013,M10,102.015
KY,2013,M11,102.194
KY,2013,M12,102.333
KY,2014,M01,102.426
KY,2014,M02,102.489
KY,2014,M03,102.684
KY,2014,M04,102.879
KY,2014,M05,103.061
KY,2014,M06,103.18
